2.41,0,3.48536e-07,-2.48577e-06,0,4.50186e-07,-1.99761e-06
2.42,0,3.53063e-07,-2.50579e-06,0,4.55782e-07,-2.00477e-06
2.43,0,3.57646e-07,-2.52586e-06,0,4.61464e-07,-2.01028e-06
2.44,0,3.62279e-07,-2.54598e-06,0,4.64542e-07,-2.01535e-06
2.45,0,3.66943e-07,-2.56618e-06,0,4.68166e-07,-2.02339e-06
2.46,0,3.71656e-07,-2.58644e-06,0,4.75151e-07,-2.02991e-06
2.47,0,3.76439e-07,-2.60678e-06,0,4.80811e-07,-2.03702e-06
2.48,0,3.81265e-07,-2.62719e-06,0,4.84477e-07,-2.04504e-06
2.49,0,3.86122e-07,-2.64766e-06,0,4.87598e-07,-2.05008e-06
2.5,0,3.91024e-07,-2.6682e-06,0,4.91344e-07,-2.05645e-06
2.51,0,3.95949e-07,-2.68879e-06,0,4.94436e-07,-2.06312e-06
2.52,0,4.00906e-07,-2.70945e-06,0,4.96917e-07,-2.06845e-06
2.53,0,4.05894e-07,-2.73018e-06,0,5.00654e-07,-2.07644e-06
2.54,0,4.10926e-07,-2.75098e-06,0,5.06401e-07,-2.08348e-06
2.55,0,4.16015e-07,-2.77185e-06,0,5.10831e-07,-2.09114e-06
2.56,0,4.21143e-07,-2.7928e-06,0,5.1461e-07,-2.09911e-06
2.57,0,4.26301e-07,-2.81382e-06,0,5.17138e-07,-2.10442e-06
2.58,0,4.31498e-07,-2.8349e-06,0,5.22272e-07,-2.11174e-06
2.59,0,4.3674e-07,-2.85606e-06,0,5.26093e-07,-2.11969e-06
2.6,0,4.4202e-07,-2.87729e-06,0,5.30589e-07,-2.12732e-06
2.61,0,4.47345e-07,-2.8986e-06,0,5.34438e-07,-2.13525e-06
2.62,0,4.52709e-07,-2.92e-06,0,5.38317e-07,-2.14154e-06
2.63,0,4.58112e-07,-2.94145e-06,0,5.42194e-07,-2.14946e-06
2.64,0,4.63547e-07,-2.96297e-06,0,5.44788e-07,-2.15474e-06
2.65,0,4.69007e-07,-2.98455e-06,0,5.47391e-07,-2.16001e-06
2.66,0,4.74501e-07,-3.00619e-06,0,5.5131e-07,-2.16791e-06
2.67,0,4.80034e-07,-3.0279e-06,0,5.55243e-07,-2.17581e-06
2.68,0,4.85599e-07,-3.04969e-06,0,5.58531e-07,-2.18073e-06
2.69,0,4.91211e-07,-3.07153e-06,0,5.63149e-07,-2.18829e-06
2.7,0,4.96869e-07,-3.09345e-06,0,5.68436e-07,-2.1955e-06
2.71,0,5.02567e-07,-3.11543e-06,0,5.71094e-07,-2.20074e-06
2.72,0,5.08297e-07,-3.13748e-06,0,5.74428e-07,-2.20729e-06
2.73,0,5.14055e-07,-3.15958e-06,0,5.77776e-07,-2.21384e-06
2.74,0,5.19853e-07,-3.18176e-06,0,5.81133e-07,-2.22037e-06
2.75,0,5.25678e-07,-3.20399e-06,0,5.85157e-07,-2.22657e-06
2.76,0,5.3155e-07,-3.22629e-06,0,5.89215e-07,-2.2344e-06
2.77,0,5.37462e-07,-3.24867e-06,0,5.93286e-07,-2.24222e-06
2.78,0,5.43416e-07,-3.27114e-06,0,5.97371e-07,-2.25004e-06
2.79,0,5.49416e-07,-3.29365e-06,0,6.02707e-07,-2.25388e-06
2.8,0,5.55457e-07,-3.31622e-06,0,6.05448e-07,-2.25908e-06
2.81,0,5.61525e-07,-3.33884e-06,0,6.0751e-07,-2.26298e-06
2.82,0,5.67614e-07,-3.36149e-06,0,6.10961e-07,-2.26947e-06
2.83,0,5.73744e-07,-3.38423e-06,0,6.14422e-07,-2.27596e-06
2.84,0,5.79895e-07,-3.407e-06,0,6.16507e-07,-2.27984e-06
2.85,0,5.86074e-07,-3.42982e-06,0,6.19294e-07,-2.28502e-06
2.86,0,5.92288e-07,-3.45271e-06,0,6.23489e-07,-2.29278e-06
2.87,0,5.98544e-07,-3.47568e-06,0,6.27697e-07,-2.30053e-06
2.88,0,6.04842e-07,-3.49871e-06,0,6.31803e-07,-2.30499e-06
2.89,0,6.11181e-07,-3.52179e-06,0,6.36683e-07,-2.31237e-06
2.9,0,6.17568e-07,-3.54494e-06,0,6.39451e-07,-2.31588e-06
2.91,0,6.2397e-07,-3.56811e-06,0,6.41583e-07,-2.31974e-06
2.92,0,6.30407e-07,-3.59135e-06,0,6.4586e-07,-2.32746e-06
2.93,0,6.36887e-07,-3.61466e-06,0,6.49434e-07,-2.33388e-06
2.94,0,6.43396e-07,-3.63803e-06,0,6.53022e-07,-2.34029e-06
2.95,0,6.49948e-07,-3.66147e-06,0,6.57339e-07,-2.34799e-06
2.96,0,6.56535e-07,-3.68497e-06,0,6.60226e-07,-2.35311e-06
2.97,0,6.63159e-07,-3.70854e-06,0,6.64571e-07,-2.36078e-06
2.98,0,6.69827e-07,-3.73219e-06,0,6.68928e-07,-2.36845e-06
2.99,0,6.76538e-07,-3.75591e-06,0,6.733e-07,-2.37611e-06
3,0,6.83293e-07,-3.77971e-06,0,6.77685e-07,-2.38377e-06
3.01,0,6.90098e-07,-3.80358e-06,0,6.83357e-07,-2.39068e-06
3.02,0,6.96954e-07,-3.82753e-06,0,6.88405e-07,-2.39795e-06
3.03,0,7.0386e-07,-3.85154e-06,0,6.9283e-07,-2.40558e-06
3.04,0,7.1081e-07,-3.87564e-06,0,6.97269e-07,-2.4132e-06
3.05,0,7.17798e-07,-3.8998e-06,0,6.99494e-07,-2.41701e-06
3.06,0,7.24809e-07,-3.92401e-06,0,7.03325e-07,-2.42498e-06
3.07,0,7.31857e-07,-3.94828e-06,0,7.06311e-07,-2.43005e-06
3.08,0,7.38943e-07,-3.97262e-06,0,7.10804e-07,-2.43764e-06
3.09,0,7.46079e-07,-3.99703e-06,0,7.16573e-07,-2.44447e-06
3.1,0,7.53268e-07,-4.02151e-06,0,7.21092e-07,-2.45205e-06
3.11,0,7.60501e-07,-4.04607e-06,0,7.24994e-07,-2.45999e-06
3.12,0,7.67766e-07,-4.0707e-06,0,7.28783e-07,-2.46629e-06
3.13,0,7.75077e-07,-4.0954e-06,0,7.31953e-07,-2.47296e-06
3.14,0,7.82398e-07,-4.12014e-06,0,7.33611e-07,-2.47711e-06
3.15,0,7.89749e-07,-4.14494e-06,0,7.36668e-07,-2.48214e-06
3.16,0,7.97139e-07,-4.1698e-06,0,7.41267e-07,-2.48966e-06
3.17,0,8.04575e-07,-4.19473e-06,0,7.45879e-07,-2.49718e-06
3.18,0,8.12056e-07,-4.21974e-06,0,7.50504e-07,-2.50469e-06
3.19,0,8.19591e-07,-4.24482e-06,0,7.55619e-07,-2.51017e-06
3.2,0,8.27149e-07,-4.26994e-06,0,7.56697e-07,-2.51469e-06
3.21,0,8.34739e-07,-4.29513e-06,0,7.60739e-07,-2.52257e-06
3.22,0,8.42363e-07,-4.32039e-06,0,7.64171e-07,-2.53082e-06
3.23,0,8.50022e-07,-4.34574e-06,0,7.68239e-07,-2.53868e-06
3.24,0,8.5772e-07,-4.37116e-06,0,7.71375e-07,-2.54366e-06
